"Group Name","Group DistinguishedName","Member DistinguishedName","Action","Added Age (Days)","Removed Age (Days)","Added Date","Removed Date","ftimeCreated","ftimeDeleted"
"LA-singaraja-admingroup","CN=LA-singaraja-admingroup,OU=.SecFrame.com,DC=LAB,DC=local","CN=DE-gia-distlist,OU=ServiceAccounts,OU=OGC,OU=Tier 2,DC=LAB,DC=local","Added","5",,"8/27/2020 7:40:47 PM",,"2020-08-27T23:40:47Z","1601-01-01T00:00:00Z"
"LA-singaraja-admingroup","CN=LA-singaraja-admingroup,OU=.SecFrame.com,DC=LAB,DC=local","CN=LUCIEN_COLEMAN,OU=Staging,OU=Admin,DC=LAB,DC=local","Added","5",,"8/27/2020 7:40:43 PM",,"2020-08-27T23:40:43Z","1601-01-01T00:00:00Z"
"LA-singaraja-admingroup","CN=LA-singaraja-admingroup,OU=.SecFrame.com,DC=LAB,DC=local","CN=DONNIE_MCFADDEN,OU=T2-Devices,OU=Tier 2,OU=Admin,DC=LAB,DC=local","Added","5",,"8/27/2020 7:38:39 PM",,"2020-08-27T23:38:39Z","1601-01-01T00:00:00Z"
"LA-singaraja-admingroup","CN=LA-singaraja-admingroup,OU=.SecFrame.com,DC=LAB,DC=local","CN=BLANCA_LEVINE,OU=ServiceAccounts,OU=AWS,OU=Tier 1,DC=LAB,DC=local","Added","5",,"8/27/2020 7:35:48 PM",,"2020-08-27T23:35:48Z","1601-01-01T00:00:00Z"
"LA-singaraja-admingroup","CN=LA-singaraja-admingroup,OU=.SecFrame.com,DC=LAB,DC=local","CN=CALVIN_BARRETT,OU=Groups,OU=AWS,OU=Tier 2,DC=LAB,DC=local","Added","5",,"8/27/2020 7:36:19 PM",,"2020-08-27T23:36:19Z","1601-01-01T00:00:00Z"
"LA-singaraja-admingroup","CN=LA-singaraja-admingroup,OU=.SecFrame.com,DC=LAB,DC=local","CN=JEANNETTE_NORRIS,OU=Test,OU=BDE,OU=Tier 1,DC=LAB,DC=local","Added","5",,"8/27/2020 7:36:56 PM",,"2020-08-27T23:36:56Z","1601-01-01T00:00:00Z"
"LA-singaraja-admingroup","CN=LA-singaraja-admingroup,OU=.SecFrame.com,DC=LAB,DC=local","CN=ESTER_MIDDLETON,OU=ITS,OU=People,DC=LAB,DC=local","Added","5",,"8/27/2020 7:36:00 PM",,"2020-08-27T23:36:00Z","1601-01-01T00:00:00Z"
"LA-singaraja-admingroup","CN=LA-singaraja-admingroup,OU=.SecFrame.com,DC=LAB,DC=local","CN=ALISA_PENNINGTON,OU=Test,OU=OGC,OU=Stage,DC=LAB,DC=local","Added","5",,"8/27/2020 7:38:54 PM",,"2020-08-27T23:38:54Z","1601-01-01T00:00:00Z"
"LA-singaraja-admingroup","CN=LA-singaraja-admingroup,OU=.SecFrame.com,DC=LAB,DC=local","CN=NATHAN_SANDERS,OU=Groups,OU=FIN,OU=Tier 2,DC=LAB,DC=local","Added","5",,"8/27/2020 7:39:51 PM",,"2020-08-27T23:39:51Z","1601-01-01T00:00:00Z"
"LA-singaraja-admingroup","CN=LA-singaraja-admingroup,OU=.SecFrame.com,DC=LAB,DC=local","CN=IDA_GRIFFIN,OU=ServiceAccounts,OU=FSR,OU=Tier 1,DC=LAB,DC=local","Added","5",,"8/27/2020 7:37:49 PM",,"2020-08-27T23:37:49Z","1601-01-01T00:00:00Z"
"LA-singaraja-admingroup","CN=LA-singaraja-admingroup,OU=.SecFrame.com,DC=LAB,DC=local","CN=HERIBERTO_SCHROEDER,OU=ESM,OU=Tier 2,DC=LAB,DC=local","Added","5",,"8/27/2020 7:35:04 PM",,"2020-08-27T23:35:04Z","1601-01-01T00:00:00Z"
"LA-singaraja-admingroup","CN=LA-singaraja-admingroup,OU=.SecFrame.com,DC=LAB,DC=local","CN=ANGELO_CROSBY,OU=BDE,OU=Tier 2,DC=LAB,DC=local","Added","5",,"8/27/2020 7:34:58 PM",,"2020-08-27T23:34:58Z","1601-01-01T00:00:00Z"
"LA-singaraja-admingroup","CN=LA-singaraja-admingroup,OU=.SecFrame.com,DC=LAB,DC=local","CN=MARION_MCLAUGHLIN,OU=ServiceAccounts,OU=OGC,OU=Tier 2,DC=LAB,DC=local","Added","5",,"8/27/2020 7:35:41 PM",,"2020-08-27T23:35:41Z","1601-01-01T00:00:00Z"
"LA-singaraja-admingroup","CN=LA-singaraja-admingroup,OU=.SecFrame.com,DC=LAB,DC=local","CN=LOUIE_FIELDS,OU=Devices,OU=AWS,OU=Tier 2,DC=LAB,DC=local","Added","5",,"8/27/2020 7:37:13 PM",,"2020-08-27T23:37:13Z","1601-01-01T00:00:00Z"
"LA-singaraja-admingroup","CN=LA-singaraja-admingroup,OU=.SecFrame.com,DC=LAB,DC=local","CN=WILLIAMS_CORTEZ,OU=Devices,OU=OGC,OU=Tier 1,DC=LAB,DC=local","Added","5",,"8/27/2020 7:37:07 PM",,"2020-08-27T23:37:07Z","1601-01-01T00:00:00Z"
"LA-singaraja-admingroup","CN=LA-singaraja-admingroup,OU=.SecFrame.com,DC=LAB,DC=local","CN=LEA_DUNLAP,OU=Groups,OU=FIN,OU=Stage,DC=LAB,DC=local","Added","5",,"8/27/2020 7:36:36 PM",,"2020-08-27T23:36:36Z","1601-01-01T00:00:00Z"
"LA-singaraja-admingroup","CN=LA-singaraja-admingroup,OU=.SecFrame.com,DC=LAB,DC=local","CN=DONNELL_MICHAEL,OU=Test,OU=ITS,OU=Tier 2,DC=LAB,DC=local","Added","5",,"8/27/2020 7:36:05 PM",,"2020-08-27T23:36:05Z","1601-01-01T00:00:00Z"
"LA-singaraja-admingroup","CN=LA-singaraja-admingroup,OU=.SecFrame.com,DC=LAB,DC=local","CN=TONY_LANCASTER,OU=ServiceAccounts,OU=AWS,OU=Stage,DC=LAB,DC=local","Added","5",,"8/27/2020 7:40:23 PM",,"2020-08-27T23:40:23Z","1601-01-01T00:00:00Z"
"LA-singaraja-admingroup","CN=LA-singaraja-admingroup,OU=.SecFrame.com,DC=LAB,DC=local","CN=MAC_MURPHY,OU=Devices,OU=ITS,OU=Tier 2,DC=LAB,DC=local","Added","5",,"8/27/2020 7:35:13 PM",,"2020-08-27T23:35:13Z","1601-01-01T00:00:00Z"
"LA-singaraja-admingroup","CN=LA-singaraja-admingroup,OU=.SecFrame.com,DC=LAB,DC=local","CN=ETHEL_REEVES,OU=Test,OU=AWS,OU=Tier 1,DC=LAB,DC=local","Added","5",,"8/27/2020 7:34:54 PM",,"2020-08-27T23:34:54Z","1601-01-01T00:00:00Z"
"LA-singaraja-admingroup","CN=LA-singaraja-admingroup,OU=.SecFrame.com,DC=LAB,DC=local","CN=BRITTANY_JACKSON,OU=T2-Accounts,OU=Tier 2,OU=Admin,DC=LAB,DC=local","Added","5",,"8/27/2020 7:35:31 PM",,"2020-08-27T23:35:31Z","1601-01-01T00:00:00Z"
"LA-singaraja-admingroup","CN=LA-singaraja-admingroup,OU=.SecFrame.com,DC=LAB,DC=local","CN=LUELLA_TORRES,OU=T1-Permissions,OU=Tier 1,OU=Admin,DC=LAB,DC=local","Added","5",,"8/27/2020 7:40:16 PM",,"2020-08-27T23:40:16Z","1601-01-01T00:00:00Z"
"LA-singaraja-admingroup","CN=LA-singaraja-admingroup,OU=.SecFrame.com,DC=LAB,DC=local","CN=ALFONSO_MCLEAN,OU=Groups,OU=SEC,OU=Tier 2,DC=LAB,DC=local","Added","5",,"8/27/2020 7:39:03 PM",,"2020-08-27T23:39:03Z","1601-01-01T00:00:00Z"
"LA-singaraja-admingroup","CN=LA-singaraja-admingroup,OU=.SecFrame.com,DC=LAB,DC=local","CN=ELIZABETH_FERNANDEZ,OU=AWS,OU=Tier 1,DC=LAB,DC=local","Added","5",,"8/27/2020 7:36:47 PM",,"2020-08-27T23:36:47Z","1601-01-01T00:00:00Z"
"LA-singaraja-admingroup","CN=LA-singaraja-admingroup,OU=.SecFrame.com,DC=LAB,DC=local","CN=MARCIE_DALTON,OU=AWS,OU=Stage,DC=LAB,DC=local","Added","5",,"8/27/2020 7:40:16 PM",,"2020-08-27T23:40:16Z","1601-01-01T00:00:00Z"
"LA-singaraja-admingroup","CN=LA-singaraja-admingroup,OU=.SecFrame.com,DC=LAB,DC=local","CN=JACQUELINE_COLEMAN,OU=ServiceAccounts,OU=AWS,OU=Tier 1,DC=LAB,DC=local","Added","5",,"8/27/2020 7:35:08 PM",,"2020-08-27T23:35:08Z","1601-01-01T00:00:00Z"
"LA-singaraja-admingroup","CN=LA-singaraja-admingroup,OU=.SecFrame.com,DC=LAB,DC=local","CN=ELSA_CHEN,OU=ServiceAccounts,OU=FIN,OU=Stage,DC=LAB,DC=local","Added","5",,"8/27/2020 7:37:46 PM",,"2020-08-27T23:37:46Z","1601-01-01T00:00:00Z"
"LA-singaraja-admingroup","CN=LA-singaraja-admingroup,OU=.SecFrame.com,DC=LAB,DC=local","CN=DAVID_MOORE,OU=Devices,OU=BDE,OU=Tier 1,DC=LAB,DC=local","Added","5",,"8/27/2020 7:35:26 PM",,"2020-08-27T23:35:26Z","1601-01-01T00:00:00Z"
"LA-singaraja-admingroup","CN=LA-singaraja-admingroup,OU=.SecFrame.com,DC=LAB,DC=local","CN=BENNIE_KRAMER,OU=Test,OU=OGC,OU=Stage,DC=LAB,DC=local","Added","5",,"8/27/2020 7:39:11 PM",,"2020-08-27T23:39:11Z","1601-01-01T00:00:00Z"
"LA-singaraja-admingroup","CN=LA-singaraja-admingroup,OU=.SecFrame.com,DC=LAB,DC=local","CN=CHERIE_ROMAN,OU=Groups,OU=AZR,OU=Stage,DC=LAB,DC=local","Added","5",,"8/27/2020 7:40:22 PM",,"2020-08-27T23:40:22Z","1601-01-01T00:00:00Z"
"LA-singaraja-admingroup","CN=LA-singaraja-admingroup,OU=.SecFrame.com,DC=LAB,DC=local","CN=TYRONE_MEYER,OU=Test,OU=AWS,OU=Tier 2,DC=LAB,DC=local","Added","5",,"8/27/2020 7:38:37 PM",,"2020-08-27T23:38:37Z","1601-01-01T00:00:00Z"
"LA-singaraja-admingroup","CN=LA-singaraja-admingroup,OU=.SecFrame.com,DC=LAB,DC=local","CN=ALEJANDRA_HESS,OU=T2-Devices,OU=Tier 2,OU=Admin,DC=LAB,DC=local","Added","5",,"8/27/2020 7:36:09 PM",,"2020-08-27T23:36:09Z","1601-01-01T00:00:00Z"
"LA-singaraja-admingroup","CN=LA-singaraja-admingroup,OU=.SecFrame.com,DC=LAB,DC=local","CN=VALARIE_MOON,OU=Test,OU=FIN,OU=Tier 2,DC=LAB,DC=local","Added","5",,"8/27/2020 7:37:57 PM",,"2020-08-27T23:37:57Z","1601-01-01T00:00:00Z"
"LA-singaraja-admingroup","CN=LA-singaraja-admingroup,OU=.SecFrame.com,DC=LAB,DC=local","CN=RAQUEL_MOSS,OU=Stage,DC=LAB,DC=local","Added","5",,"8/27/2020 7:39:14 PM",,"2020-08-27T23:39:14Z","1601-01-01T00:00:00Z"
"LA-singaraja-admingroup","CN=LA-singaraja-admingroup,OU=.SecFrame.com,DC=LAB,DC=local","CN=ROCCO_WHITLEY,OU=ServiceAccounts,OU=GOO,OU=Stage,DC=LAB,DC=local","Added","5",,"8/27/2020 7:36:22 PM",,"2020-08-27T23:36:22Z","1601-01-01T00:00:00Z"
"LA-singaraja-admingroup","CN=LA-singaraja-admingroup,OU=.SecFrame.com,DC=LAB,DC=local","CN=OLA_BURNETT,OU=Devices,OU=HRE,OU=Tier 2,DC=LAB,DC=local","Added","5",,"8/27/2020 7:38:48 PM",,"2020-08-27T23:38:48Z","1601-01-01T00:00:00Z"
"LA-singaraja-admingroup","CN=LA-singaraja-admingroup,OU=.SecFrame.com,DC=LAB,DC=local","CN=GRAHAM_GREENE,OU=Staging,OU=Admin,DC=LAB,DC=local","Added","5",,"8/27/2020 7:38:05 PM",,"2020-08-27T23:38:05Z","1601-01-01T00:00:00Z"
"LA-singaraja-admingroup","CN=LA-singaraja-admingroup,OU=.SecFrame.com,DC=LAB,DC=local","CN=4378142122SA,OU=ServiceAccounts,OU=AWS,OU=Stage,DC=LAB,DC=local","Added","5",,"8/27/2020 7:37:00 PM",,"2020-08-27T23:37:00Z","1601-01-01T00:00:00Z"
"LA-singaraja-admingroup","CN=LA-singaraja-admingroup,OU=.SecFrame.com,DC=LAB,DC=local","CN=CECELIA_RIVAS,OU=BDE,OU=Tier 2,DC=LAB,DC=local","Added","5",,"8/27/2020 7:36:16 PM",,"2020-08-27T23:36:16Z","1601-01-01T00:00:00Z"
"LA-singaraja-admingroup","CN=LA-singaraja-admingroup,OU=.SecFrame.com,DC=LAB,DC=local","CN=TERRA_HANSON,OU=Devices,OU=AZR,OU=Tier 2,DC=LAB,DC=local","Added","5",,"8/27/2020 7:38:21 PM",,"2020-08-27T23:38:21Z","1601-01-01T00:00:00Z"
"LA-singaraja-admingroup","CN=LA-singaraja-admingroup,OU=.SecFrame.com,DC=LAB,DC=local","CN=ELINOR_LEON,OU=ServiceAccounts,OU=ITS,OU=Tier 2,DC=LAB,DC=local","Added","5",,"8/27/2020 7:39:07 PM",,"2020-08-27T23:39:07Z","1601-01-01T00:00:00Z"
"LA-singaraja-admingroup","CN=LA-singaraja-admingroup,OU=.SecFrame.com,DC=LAB,DC=local","CN=HERMINIA_JARVIS,OU=Devices,OU=FSR,OU=Stage,DC=LAB,DC=local","Added","5",,"8/27/2020 7:38:58 PM",,"2020-08-27T23:38:58Z","1601-01-01T00:00:00Z"
"LA-singaraja-admingroup","CN=LA-singaraja-admingroup,OU=.SecFrame.com,DC=LAB,DC=local","CN=ARTURO_ALSTON,OU=ServiceAccounts,OU=OGC,OU=Stage,DC=LAB,DC=local","Added","5",,"8/27/2020 7:37:43 PM",,"2020-08-27T23:37:43Z","1601-01-01T00:00:00Z"
"LA-singaraja-admingroup","CN=LA-singaraja-admingroup,OU=.SecFrame.com,DC=LAB,DC=local","CN=JIMMY_GALLOWAY,OU=Test,OU=FSR,OU=Stage,DC=LAB,DC=local","Added","5",,"8/27/2020 7:34:45 PM",,"2020-08-27T23:34:45Z","1601-01-01T00:00:00Z"
"LA-singaraja-admingroup","CN=LA-singaraja-admingroup,OU=.SecFrame.com,DC=LAB,DC=local","CN=MARLA_MCCARTY,OU=Test,OU=HRE,OU=Stage,DC=LAB,DC=local","Added","5",,"8/27/2020 7:37:35 PM",,"2020-08-27T23:37:35Z","1601-01-01T00:00:00Z"
"LA-singaraja-admingroup","CN=LA-singaraja-admingroup,OU=.SecFrame.com,DC=LAB,DC=local","CN=4614216940SA,OU=ServiceAccounts,OU=AWS,OU=Tier 2,DC=LAB,DC=local","Added","5",,"8/27/2020 7:36:27 PM",,"2020-08-27T23:36:27Z","1601-01-01T00:00:00Z"
"LA-singaraja-admingroup","CN=LA-singaraja-admingroup,OU=.SecFrame.com,DC=LAB,DC=local","CN=JOAN_BROOKS,OU=Devices,OU=AZR,OU=Stage,DC=LAB,DC=local","Added","5",,"8/27/2020 7:37:28 PM",,"2020-08-27T23:37:28Z","1601-01-01T00:00:00Z"
"LA-singaraja-admingroup","CN=LA-singaraja-admingroup,OU=.SecFrame.com,DC=LAB,DC=local","CN=LAUREL_WELLS,OU=Devices,OU=FSR,OU=Stage,DC=LAB,DC=local","Added","5",,"8/27/2020 7:35:56 PM",,"2020-08-27T23:35:56Z","1601-01-01T00:00:00Z"
"LA-singaraja-admingroup","CN=LA-singaraja-admingroup,OU=.SecFrame.com,DC=LAB,DC=local","CN=JIMMY_CAIN,OU=Test,OU=FSR,OU=Tier 2,DC=LAB,DC=local","Added","5",,"8/27/2020 7:36:10 PM",,"2020-08-27T23:36:10Z","1601-01-01T00:00:00Z"
"LA-singaraja-admingroup","CN=LA-singaraja-admingroup,OU=.SecFrame.com,DC=LAB,DC=local","CN=MEGAN_MCCOY,OU=Groups,OU=TST,OU=Tier 2,DC=LAB,DC=local","Added","5",,"8/27/2020 7:37:59 PM",,"2020-08-27T23:37:59Z","1601-01-01T00:00:00Z"
"LA-singaraja-admingroup","CN=LA-singaraja-admingroup,OU=.SecFrame.com,DC=LAB,DC=local","CN=DUANE_JUSTICE,OU=Test,OU=ESM,OU=Tier 2,DC=LAB,DC=local","Added","5",,"8/27/2020 7:36:13 PM",,"2020-08-27T23:36:13Z","1601-01-01T00:00:00Z"
"LA-singaraja-admingroup","CN=LA-singaraja-admingroup,OU=.SecFrame.com,DC=LAB,DC=local","CN=CONSTANCE_HOLLOWAY,OU=ServiceAccounts,OU=SEC,OU=Tier 2,DC=LAB,DC=local","Added","5",,"8/27/2020 7:35:00 PM",,"2020-08-27T23:35:00Z","1601-01-01T00:00:00Z"
"LA-singaraja-admingroup","CN=LA-singaraja-admingroup,OU=.SecFrame.com,DC=LAB,DC=local","CN=5944524328SA,OU=ServiceAccounts,OU=AZR,OU=Tier 1,DC=LAB,DC=local","Added","5",,"8/27/2020 7:39:44 PM",,"2020-08-27T23:39:44Z","1601-01-01T00:00:00Z"
"LA-singaraja-admingroup","CN=LA-singaraja-admingroup,OU=.SecFrame.com,DC=LAB,DC=local","CN=JORDAN_ZIMMERMAN,OU=HRE,OU=Stage,DC=LAB,DC=local","Added","5",,"8/27/2020 7:40:26 PM",,"2020-08-27T23:40:26Z","1601-01-01T00:00:00Z"
"LA-singaraja-admingroup","CN=LA-singaraja-admingroup,OU=.SecFrame.com,DC=LAB,DC=local","CN=MARTY_MORGAN,OU=Tier 1,OU=Admin,DC=LAB,DC=local","Added","5",,"8/27/2020 7:35:58 PM",,"2020-08-27T23:35:58Z","1601-01-01T00:00:00Z"
"LA-singaraja-admingroup","CN=LA-singaraja-admingroup,OU=.SecFrame.com,DC=LAB,DC=local","CN=DELORES_SLOAN,OU=ServiceAccounts,OU=FSR,OU=Tier 2,DC=LAB,DC=local","Added","5",,"8/27/2020 7:34:13 PM",,"2020-08-27T23:34:13Z","1601-01-01T00:00:00Z"
"LA-singaraja-admingroup","CN=LA-singaraja-admingroup,OU=.SecFrame.com,DC=LAB,DC=local","CN=JERRI_HINES,OU=ServiceAccounts,OU=TST,OU=Tier 1,DC=LAB,DC=local","Added","5",,"8/27/2020 7:35:10 PM",,"2020-08-27T23:35:10Z","1601-01-01T00:00:00Z"
"LA-singaraja-admingroup","CN=LA-singaraja-admingroup,OU=.SecFrame.com,DC=LAB,DC=local","CN=FRAN_VAZQUEZ,OU=Devices,OU=HRE,OU=Stage,DC=LAB,DC=local","Added","5",,"8/27/2020 7:38:35 PM",,"2020-08-27T23:38:35Z","1601-01-01T00:00:00Z"
"LA-singaraja-admingroup","CN=LA-singaraja-admingroup,OU=.SecFrame.com,DC=LAB,DC=local","CN=LANE_MAYNARD,OU=ServiceAccounts,OU=TST,OU=Tier 1,DC=LAB,DC=local","Added","5",,"8/27/2020 7:39:25 PM",,"2020-08-27T23:39:25Z","1601-01-01T00:00:00Z"
"LA-singaraja-admingroup","CN=LA-singaraja-admingroup,OU=.SecFrame.com,DC=LAB,DC=local","CN=VERONICA_TERRY,OU=ServiceAccounts,OU=TST,OU=Stage,DC=LAB,DC=local","Added","5",,"8/27/2020 7:40:28 PM",,"2020-08-27T23:40:28Z","1601-01-01T00:00:00Z"
"LA-singaraja-admingroup","CN=LA-singaraja-admingroup,OU=.SecFrame.com,DC=LAB,DC=local","CN=VICTOR_DRAKE,OU=Devices,OU=ESM,OU=Tier 1,DC=LAB,DC=local","Added","5",,"8/27/2020 7:37:05 PM",,"2020-08-27T23:37:05Z","1601-01-01T00:00:00Z"
"LA-singaraja-admingroup","CN=LA-singaraja-admingroup,OU=.SecFrame.com,DC=LAB,DC=local","CN=DARCY_BRANCH,OU=Test,OU=AZR,OU=Tier 1,DC=LAB,DC=local","Added","5",,"8/27/2020 7:40:31 PM",,"2020-08-27T23:40:31Z","1601-01-01T00:00:00Z"
"LA-singaraja-admingroup","CN=LA-singaraja-admingroup,OU=.SecFrame.com,DC=LAB,DC=local","CN=7245532502SA,OU=ServiceAccounts,OU=ITS,OU=Tier 1,DC=LAB,DC=local","Added","5",,"8/27/2020 7:40:21 PM",,"2020-08-27T23:40:21Z","1601-01-01T00:00:00Z"
"LA-singaraja-admingroup","CN=LA-singaraja-admingroup,OU=.SecFrame.com,DC=LAB,DC=local","CN=LAMONT_BURNS,OU=Groups,OU=FSR,OU=Stage,DC=LAB,DC=local","Added","5",,"8/27/2020 7:38:40 PM",,"2020-08-27T23:38:40Z","1601-01-01T00:00:00Z"
"SY-156580552-admingroup","CN=SY-156580552-admingroup,OU=GOO,OU=Tier 2,DC=LAB,DC=local","CN=SYDNEY_ROSA,OU=Devices,OU=AZR,OU=Tier 2,DC=LAB,DC=local","Added","5",,"8/27/2020 7:30:36 PM",,"2020-08-27T23:30:36Z","1601-01-01T00:00:00Z"
"SY-156580552-admingroup","CN=SY-156580552-admingroup,OU=GOO,OU=Tier 2,DC=LAB,DC=local","CN=3104557911SA,OU=TST,OU=People,DC=LAB,DC=local","Added","5",,"8/27/2020 7:35:03 PM",,"2020-08-27T23:35:03Z","1601-01-01T00:00:00Z"
"SY-156580552-admingroup","CN=SY-156580552-admingroup,OU=GOO,OU=Tier 2,DC=LAB,DC=local","CN=ERVIN_CHAPMAN,OU=OGC,OU=Stage,DC=LAB,DC=local","Added","5",,"8/27/2020 7:37:34 PM",,"2020-08-27T23:37:34Z","1601-01-01T00:00:00Z"
"SY-156580552-admingroup","CN=SY-156580552-admingroup,OU=GOO,OU=Tier 2,DC=LAB,DC=local","CN=SHERMAN_MOODY,OU=ITS,OU=People,DC=LAB,DC=local","Added","5",,"8/27/2020 7:38:46 PM",,"2020-08-27T23:38:46Z","1601-01-01T00:00:00Z"
"SY-156580552-admingroup","CN=SY-156580552-admingroup,OU=GOO,OU=Tier 2,DC=LAB,DC=local","CN=JASON_GUTHRIE,OU=Test,OU=HRE,OU=Tier 1,DC=LAB,DC=local","Added","5",,"8/27/2020 7:34:31 PM",,"2020-08-27T23:34:31Z","1601-01-01T00:00:00Z"
"SY-156580552-admingroup","CN=SY-156580552-admingroup,OU=GOO,OU=Tier 2,DC=LAB,DC=local","CN=ISAIAH_COOPER,OU=.SecFrame.com,DC=LAB,DC=local","Added","5",,"8/27/2020 7:38:00 PM",,"2020-08-27T23:38:00Z","1601-01-01T00:00:00Z"
"SY-156580552-admingroup","CN=SY-156580552-admingroup,OU=GOO,OU=Tier 2,DC=LAB,DC=local","CN=3405811396SA,OU=ServiceAccounts,OU=BDE,OU=Tier 2,DC=LAB,DC=local","Added","5",,"8/27/2020 7:35:38 PM",,"2020-08-27T23:35:38Z","1601-01-01T00:00:00Z"
"SY-156580552-admingroup","CN=SY-156580552-admingroup,OU=GOO,OU=Tier 2,DC=LAB,DC=local","CN=ALYSSA_DOUGLAS,OU=Devices,OU=GOO,OU=Tier 2,DC=LAB,DC=local","Added","5",,"8/27/2020 7:38:07 PM",,"2020-08-27T23:38:07Z","1601-01-01T00:00:00Z"
"SY-156580552-admingroup","CN=SY-156580552-admingroup,OU=GOO,OU=Tier 2,DC=LAB,DC=local","CN=MAURICIO_COPELAND,OU=Devices,OU=ESM,OU=Tier 1,DC=LAB,DC=local","Added","5",,"8/27/2020 7:36:19 PM",,"2020-08-27T23:36:19Z","1601-01-01T00:00:00Z"
"SY-156580552-admingroup","CN=SY-156580552-admingroup,OU=GOO,OU=Tier 2,DC=LAB,DC=local","CN=MIGUEL_DAWSON,OU=Groups,OU=FIN,OU=Tier 2,DC=LAB,DC=local","Added","5",,"8/27/2020 7:39:45 PM",,"2020-08-27T23:39:45Z","1601-01-01T00:00:00Z"
"SY-156580552-admingroup","CN=SY-156580552-admingroup,OU=GOO,OU=Tier 2,DC=LAB,DC=local","CN=MYLES_MURRAY,OU=Test,OU=OGC,OU=Tier 1,DC=LAB,DC=local","Added","5",,"8/27/2020 7:36:56 PM",,"2020-08-27T23:36:56Z","1601-01-01T00:00:00Z"
"SY-156580552-admingroup","CN=SY-156580552-admingroup,OU=GOO,OU=Tier 2,DC=LAB,DC=local","CN=MARA_HOOVER,OU=ServiceAccounts,OU=GOO,OU=Tier 1,DC=LAB,DC=local","Added","5",,"8/27/2020 7:36:20 PM",,"2020-08-27T23:36:20Z","1601-01-01T00:00:00Z"
"SY-156580552-admingroup","CN=SY-156580552-admingroup,OU=GOO,OU=Tier 2,DC=LAB,DC=local","CN=AURORA_STANLEY,OU=Test,OU=FSR,OU=Tier 1,DC=LAB,DC=local","Added","5",,"8/27/2020 7:36:42 PM",,"2020-08-27T23:36:42Z","1601-01-01T00:00:00Z"
"SY-156580552-admingroup","CN=SY-156580552-admingroup,OU=GOO,OU=Tier 2,DC=LAB,DC=local","CN=IDA_CANTU,OU=Devices,OU=SEC,OU=Tier 2,DC=LAB,DC=local","Added","5",,"8/27/2020 7:37:45 PM",,"2020-08-27T23:37:45Z","1601-01-01T00:00:00Z"
"SY-156580552-admingroup","CN=SY-156580552-admingroup,OU=GOO,OU=Tier 2,DC=LAB,DC=local","CN=MITCHEL_BAUER,OU=Test,OU=SEC,OU=Stage,DC=LAB,DC=local","Added","5",,"8/27/2020 7:40:02 PM",,"2020-08-27T23:40:02Z","1601-01-01T00:00:00Z"
"SY-156580552-admingroup","CN=SY-156580552-admingroup,OU=GOO,OU=Tier 2,DC=LAB,DC=local","CN=JOHNNIE_STEVENS,OU=FIN,OU=People,DC=LAB,DC=local","Added","5",,"8/27/2020 7:40:27 PM",,"2020-08-27T23:40:27Z","1601-01-01T00:00:00Z"
"SY-156580552-admingroup","CN=SY-156580552-admingroup,OU=GOO,OU=Tier 2,DC=LAB,DC=local","CN=ETHEL_AYERS,OU=TST,OU=Tier 2,DC=LAB,DC=local","Added","5",,"8/27/2020 7:37:03 PM",,"2020-08-27T23:37:03Z","1601-01-01T00:00:00Z"
"SY-156580552-admingroup","CN=SY-156580552-admingroup,OU=GOO,OU=Tier 2,DC=LAB,DC=local","CN=DEXTER_FIELDS,OU=Devices,OU=HRE,OU=Stage,DC=LAB,DC=local","Added","5",,"8/27/2020 7:39:26 PM",,"2020-08-27T23:39:26Z","1601-01-01T00:00:00Z"
"SY-156580552-admingroup","CN=SY-156580552-admingroup,OU=GOO,OU=Tier 2,DC=LAB,DC=local","CN=LUELLA_MONTGOMERY,OU=Stage,DC=LAB,DC=local","Added","5",,"8/27/2020 7:38:59 PM",,"2020-08-27T23:38:59Z","1601-01-01T00:00:00Z"
"SY-156580552-admingroup","CN=SY-156580552-admingroup,OU=GOO,OU=Tier 2,DC=LAB,DC=local","CN=ESMERALDA_CAIN,OU=TST,OU=Stage,DC=LAB,DC=local","Added","5",,"8/27/2020 7:34:56 PM",,"2020-08-27T23:34:56Z","1601-01-01T00:00:00Z"
"SY-156580552-admingroup","CN=SY-156580552-admingroup,OU=GOO,OU=Tier 2,DC=LAB,DC=local","CN=BROOKS_SEXTON,OU=Groups,OU=ESM,OU=Tier 2,DC=LAB,DC=local","Added","5",,"8/27/2020 7:35:29 PM",,"2020-08-27T23:35:29Z","1601-01-01T00:00:00Z"
"SY-156580552-admingroup","CN=SY-156580552-admingroup,OU=GOO,OU=Tier 2,DC=LAB,DC=local","CN=NED_WHITLEY,OU=ServiceAccounts,OU=AWS,OU=Tier 2,DC=LAB,DC=local","Added","5",,"8/27/2020 7:34:50 PM",,"2020-08-27T23:34:50Z","1601-01-01T00:00:00Z"
"SY-156580552-admingroup","CN=SY-156580552-admingroup,OU=GOO,OU=Tier 2,DC=LAB,DC=local","CN=DIANNE_MCCRAY,OU=ServiceAccounts,OU=SEC,OU=Tier 1,DC=LAB,DC=local","Added","5",,"8/27/2020 7:36:21 PM",,"2020-08-27T23:36:21Z","1601-01-01T00:00:00Z"
