"Group Name","Member UserName","Member Name","AccountType","Member AdminCount"
"LU-171-distlist","JAVIER_MCMAHON","JAVIER_MCMAHON","user",""
"WE-poderosit-distlist","JAVIER_MCMAHON","JAVIER_MCMAHON","user",""
"ME-yazminsit-admingroup","JAVIER_MCMAHON","JAVIER_MCMAHON","user",""
"Domain Users","BRENTON_JOSEPH","BRENTON_JOSEPH","user",""
"LA-shop_y_tu-distlist","BRENTON_JOSEPH","BRENTON_JOSEPH","user",""
"FL-asc-distlist","BRENTON_JOSEPH","BRENTON_JOSEPH","user",""
"Domain Users","NADINE_FLORES","NADINE_FLORES","user",""
"AH-160-distlist","NADINE_FLORES","NADINE_FLORES","user",""
"LE-mer-admingroup","NADINE_FLORES","NADINE_FLORES","user",""
"DE-zidane200-admingroup","NADINE_FLORES","NADINE_FLORES","user",""
"DI-a12-distlist","NADINE_FLORES","NADINE_FLORES","user",""
"Domain Users","7931054173SA","7931054173SA","user",""
"BA-sum-admingroup","7931054173SA","7931054173SA","user",""
"DO-KIL-distlist","7931054173SA","7931054173SA","user",""
"JA-sup-distlist","7931054173SA","7931054173SA","user",""
"DI-men-distlist","7931054173SA","7931054173SA","user",""
"MO-carasucia-admingroup","7931054173SA","7931054173SA","user",""
"GE-bwo-distlist","7931054173SA","7931054173SA","user",""
"BE-oscar2546-distlist","7931054173SA","7931054173SA","user",""
"41-mam-admingroup","7931054173SA","7931054173SA","user",""
"ST-vela30bet-admingroup","7931054173SA","7931054173SA","user",""
"WseAllowShareAccess","7931054173SA","7931054173SA","user",""
"Domain Users","4302910038SA","4302910038SA","user",""
"GL-523-admingroup","4302910038SA","4302910038SA","user",""
"LU-helpless2-distlist","4302910038SA","4302910038SA","user",""
"DA-ana-distlist","4302910038SA","4302910038SA","user",""
"CY-sur-distlist","4302910038SA","4302910038SA","user",""
"WseAlertAdministrators","4302910038SA","4302910038SA","user",""
"Domain Users","DAPHNE_RODGERS","DAPHNE_RODGERS","user",""
"TA-marioboli-distlist","DAPHNE_RODGERS","DAPHNE_RODGERS","user",""
"CO-querayada-distlist","DAPHNE_RODGERS","DAPHNE_RODGERS","user",""
"LE-chi-distlist","DAPHNE_RODGERS","DAPHNE_RODGERS","user",""
"GE-bwo-distlist","DAPHNE_RODGERS","DAPHNE_RODGERS","user",""
"CH-miesencia-distlist","DAPHNE_RODGERS","DAPHNE_RODGERS","user",""
"JO-ayse12345-distlist","DAPHNE_RODGERS","DAPHNE_RODGERS","user",""
"65-ama-distlist","DAPHNE_RODGERS","DAPHNE_RODGERS","user",""
"SC-sac-admingroup","DAPHNE_RODGERS","DAPHNE_RODGERS","user",""
"WseAllowMediaAccess","DAPHNE_RODGERS","DAPHNE_RODGERS","user",""
"Domain Users","LUPE_GIBBS","LUPE_GIBBS","user",""
"Domain Users","COREY_PRESTON","COREY_PRESTON","user",""
"CO-ome-distlist","COREY_PRESTON","COREY_PRESTON","user",""
"LU-blylrtkm1-distlist","COREY_PRESTON","COREY_PRESTON","user",""
"AL-860-admingroup","COREY_PRESTON","COREY_PRESTON","user",""
"SC-sac-admingroup","COREY_PRESTON","COREY_PRESTON","user",""
"AN-moisesalo-distlist","COREY_PRESTON","COREY_PRESTON","user",""
"WseAlertAdministrators","COREY_PRESTON","COREY_PRESTON","user",""
"WseRemoteWebAccessUsers","COREY_PRESTON","COREY_PRESTON","user",""
"Domain Users","LUCIEN_COLEMAN","LUCIEN_COLEMAN","user",""
"CO-ome-distlist","LUCIEN_COLEMAN","LUCIEN_COLEMAN","user",""
"TA-marioboli-distlist","LUCIEN_COLEMAN","LUCIEN_COLEMAN","user",""
"BR-myk-distlist","LUCIEN_COLEMAN","LUCIEN_COLEMAN","user",""
"LA-singaraja-admingroup","LUCIEN_COLEMAN","LUCIEN_COLEMAN","user",""
"34-ara786890-distlist","LUCIEN_COLEMAN","LUCIEN_COLEMAN","user",""
"GW-tivogliob-admingroup","LUCIEN_COLEMAN","LUCIEN_COLEMAN","user",""
"MI-242-distlist","LUCIEN_COLEMAN","LUCIEN_COLEMAN","user",""
"AL-amorincon-admingroup","LUCIEN_COLEMAN","LUCIEN_COLEMAN","user",""
"PH-fifomipit-admingroup","LUCIEN_COLEMAN","LUCIEN_COLEMAN","user",""
"Domain Users","DIEGO_MELTON","DIEGO_MELTON","user",""
"BE-180-distlist","DIEGO_MELTON","DIEGO_MELTON","user",""
"PE-229-admingroup","DIEGO_MELTON","DIEGO_MELTON","user",""
"BA-mer-admingroup","DIEGO_MELTON","DIEGO_MELTON","user",""
"81-ixchel_94-admingroup","DIEGO_MELTON","DIEGO_MELTON","user",""
"JE-pal-distlist","DIEGO_MELTON","DIEGO_MELTON","user",""
"WE-poderosit-distlist","DIEGO_MELTON","DIEGO_MELTON","user",""
"IS-040-distlist","DIEGO_MELTON","DIEGO_MELTON","user",""
"ST-vela30bet-admingroup","DIEGO_MELTON","DIEGO_MELTON","user",""
"WseManagedGroups","DIEGO_MELTON","DIEGO_MELTON","user",""
"WseInvisibleToDashboard","DIEGO_MELTON","DIEGO_MELTON","user",""
"WseAllowDashboardAccess","DIEGO_MELTON","DIEGO_MELTON","user",""
"Domain Users","STEVE_MOODY","STEVE_MOODY","user",""
"BL-161-admingroup","STEVE_MOODY","STEVE_MOODY","user",""
"FE-amigosfox-distlist","STEVE_MOODY","STEVE_MOODY","user",""
"AL-amorincon-admingroup","STEVE_MOODY","STEVE_MOODY","user",""
"Domain Users","ERNIE_OSBORNE","ERNIE_OSBORNE","user",""
"Domain Users","AUGUSTA_VALENZUELA","AUGUSTA_VALENZUELA","user",""
"Domain Users","ISABEL_FERGUSON","ISABEL_FERGUSON","user",""
"JA-tom-distlist","ISABEL_FERGUSON","ISABEL_FERGUSON","user",""
"AL-chi-distlist","ISABEL_FERGUSON","ISABEL_FERGUSON","user",""
"GE-zal-distlist","ISABEL_FERGUSON","ISABEL_FERGUSON","user",""
"JA-220-admingroup","ISABEL_FERGUSON","ISABEL_FERGUSON","user",""
"TO-160-distlist","ISABEL_FERGUSON","ISABEL_FERGUSON","user",""
"FR-the-distlist","ISABEL_FERGUSON","ISABEL_FERGUSON","user",""
"HO-ars-distlist","ISABEL_FERGUSON","ISABEL_FERGUSON","user",""
"RO-albertito-distlist","ISABEL_FERGUSON","ISABEL_FERGUSON","user",""
"AI-melamamas-distlist","ISABEL_FERGUSON","ISABEL_FERGUSON","user",""
"HA-laf-distlist","ISABEL_FERGUSON","ISABEL_FERGUSON","user",""
"Domain Users","KELLIE_GOULD","KELLIE_GOULD","user",""
"21-dulcesito-admingroup","KELLIE_GOULD","KELLIE_GOULD","user",""
"KR-flo-distlist","KELLIE_GOULD","KELLIE_GOULD","user",""
"DO-KIL-distlist","KELLIE_GOULD","KELLIE_GOULD","user",""
"MO-carasucia-admingroup","KELLIE_GOULD","KELLIE_GOULD","user",""
"BR-551530301-admingroup","KELLIE_GOULD","KELLIE_GOULD","user",""
"RI-Mig-distlist","KELLIE_GOULD","KELLIE_GOULD","user",""
"DE-zidane200-admingroup","KELLIE_GOULD","KELLIE_GOULD","user",""
"JO-com-distlist","KELLIE_GOULD","KELLIE_GOULD","user",""
"Domain Users","DOREEN_LEON","DOREEN_LEON","user",""
"Domain Users","ANGEL_OCONNOR","ANGEL_OCONNOR","user",""
"Domain Users","ELSIE_COMPTON","ELSIE_COMPTON","user",""
"TR-cha-distlist","ELSIE_COMPTON","ELSIE_COMPTON","user",""
"IR-zay-distlist","ELSIE_COMPTON","ELSIE_COMPTON","user",""
"21-dulcesito-admingroup","ELSIE_COMPTON","ELSIE_COMPTON","user",""
"JU-841-distlist","ELSIE_COMPTON","ELSIE_COMPTON","user",""
"PA-gerardway-admingroup","ELSIE_COMPTON","ELSIE_COMPTON","user",""
"RE-contabili-admingroup","ELSIE_COMPTON","ELSIE_COMPTON","user",""
"80-fulanitaa-admingroup","ELSIE_COMPTON","ELSIE_COMPTON","user",""
"CO-130-distlist","ELSIE_COMPTON","ELSIE_COMPTON","user",""
"JE-pal-distlist","ELSIE_COMPTON","ELSIE_COMPTON","user",""
"FR-bar-distlist","ELSIE_COMPTON","ELSIE_COMPTON","user",""
"Domain Users","1605047378SA","1605047378SA","user",""
"Domain Users","ROCHELLE_CROSBY","ROCHELLE_CROSBY","user",""
"CO-ome-distlist","ROCHELLE_CROSBY","ROCHELLE_CROSBY","user",""
"WA-barryrayw-distlist","ROCHELLE_CROSBY","ROCHELLE_CROSBY","user",""
"KA-neg-admingroup","ROCHELLE_CROSBY","ROCHELLE_CROSBY","user",""
"WI-pforzheim-admingroup","ROCHELLE_CROSBY","ROCHELLE_CROSBY","user",""
"HO-ars-distlist","ROCHELLE_CROSBY","ROCHELLE_CROSBY","user",""
"SH-mictlante-distlist","ROCHELLE_CROSBY","ROCHELLE_CROSBY","user",""
"GW-tivogliob-admingroup","ROCHELLE_CROSBY","ROCHELLE_CROSBY","user",""
"DE-zidane200-admingroup","ROCHELLE_CROSBY","ROCHELLE_CROSBY","user",""
"21-gua-admingroup","ROCHELLE_CROSBY","ROCHELLE_CROSBY","user",""
"BR-iva-distlist","ROCHELLE_CROSBY","ROCHELLE_CROSBY","user",""
"WseInvisibleToDashboard","ROCHELLE_CROSBY","ROCHELLE_CROSBY","user",""
"Domain Users","DARIN_EDWARDS","DARIN_EDWARDS","user",""
"SH-alondra20-distlist","DARIN_EDWARDS","DARIN_EDWARDS","user",""
"FR-bar-distlist","DARIN_EDWARDS","DARIN_EDWARDS","user",""
"AN-moisesalo-distlist","DARIN_EDWARDS","DARIN_EDWARDS","user",""
"Domain Users","EMANUEL_PALMER","EMANUEL_PALMER","user",""
"Domain Users","TIMOTHY_SHANNON","TIMOTHY_SHANNON","user",""
"BL-161-admingroup","TIMOTHY_SHANNON","TIMOTHY_SHANNON","user",""
"TR-lacodorni-distlist","TIMOTHY_SHANNON","TIMOTHY_SHANNON","user",""
"46-EX3-distlist","TIMOTHY_SHANNON","TIMOTHY_SHANNON","user",""
"23-cuxacpart-distlist","TIMOTHY_SHANNON","TIMOTHY_SHANNON","user",""
"SC-sac-admingroup","TIMOTHY_SHANNON","TIMOTHY_SHANNON","user",""
"Domain Users","ERIK_DORSEY","ERIK_DORSEY","user",""
"Domain Users","JENNIE_DUNLAP","JENNIE_DUNLAP","user",""
"AR-evilempir-distlist","JENNIE_DUNLAP","JENNIE_DUNLAP","user",""
"BL-161-admingroup","JENNIE_DUNLAP","JENNIE_DUNLAP","user",""
"RO-bere1102a-distlist","JENNIE_DUNLAP","JENNIE_DUNLAP","user",""
"Domain Users","NATALIA_HARMON","NATALIA_HARMON","user",""
"Domain Users","ANGELIQUE_SHANNON","ANGELIQUE_SHANNON","user",""
"Domain Users","DARNELL_BIRD","DARNELL_BIRD","user",""
"LE-cas-distlist","DARNELL_BIRD","DARNELL_BIRD","user",""
"LE-mer-admingroup","DARNELL_BIRD","DARNELL_BIRD","user",""
"SA-avi-distlist","DARNELL_BIRD","DARNELL_BIRD","user",""
"HO-ars-distlist","DARNELL_BIRD","DARNELL_BIRD","user",""
"GW-tivogliob-admingroup","DARNELL_BIRD","DARNELL_BIRD","user",""
"BR-551530301-admingroup","DARNELL_BIRD","DARNELL_BIRD","user",""
"KI-1.20883E1-distlist","DARNELL_BIRD","DARNELL_BIRD","user",""
"WseAllowHomePageLinks","DARNELL_BIRD","DARNELL_BIRD","user",""
"Domain Users","658923960SA","658923960SA","user",""
"AL-cat-distlist","658923960SA","658923960SA","user",""
"NA-7h2jtntbc-distlist","658923960SA","658923960SA","user",""
"65-ama-distlist","658923960SA","658923960SA","user",""
"DE-zidane200-admingroup","658923960SA","658923960SA","user",""
"BR-iva-distlist","658923960SA","658923960SA","user",""
"Domain Users","ABRAHAM_BURT","ABRAHAM_BURT","user",""
"Domain Users","JOHNNIE_STEVENS","JOHNNIE_STEVENS","user",""
"JA-031284cha-distlist","JOHNNIE_STEVENS","JOHNNIE_STEVENS","user",""
"LA-shop_y_tu-distlist","JOHNNIE_STEVENS","JOHNNIE_STEVENS","user",""
"JE-cal-distlist","JOHNNIE_STEVENS","JOHNNIE_STEVENS","user",""
"SY-156580552-admingroup","JOHNNIE_STEVENS","JOHNNIE_STEVENS","user",""
"FR-the-distlist","JOHNNIE_STEVENS","JOHNNIE_STEVENS","user",""
"VA-ale-distlist","JOHNNIE_STEVENS","JOHNNIE_STEVENS","user",""
"LE-namidnmai-distlist","JOHNNIE_STEVENS","JOHNNIE_STEVENS","user",""
"IS-040-distlist","JOHNNIE_STEVENS","JOHNNIE_STEVENS","user",""
"Domain Users","ELOISE_HANSON","ELOISE_HANSON","user",""
"DI-men-distlist","ELOISE_HANSON","ELOISE_HANSON","user",""
"VI-951-distlist","ELOISE_HANSON","ELOISE_HANSON","user",""
"WO-arm-distlist","ELOISE_HANSON","ELOISE_HANSON","user",""
"Domain Users","1282131970SA","1282131970SA","user",""
"MA-cabecital-distlist","1282131970SA","1282131970SA","user",""
"WA-barryrayw-distlist","1282131970SA","1282131970SA","user",""
"IR-zay-distlist","1282131970SA","1282131970SA","user",""
"WI-pforzheim-admingroup","1282131970SA","1282131970SA","user",""
"FR-the-distlist","1282131970SA","1282131970SA","user",""
"RO-priscilla-distlist","1282131970SA","1282131970SA","user",""
"ER-KYT-admingroup","1282131970SA","1282131970SA","user",""
"DI-a12-distlist","1282131970SA","1282131970SA","user",""
"Domain Users","533737350SA","533737350SA","user",""
"Domain Users","KELVIN_MEYERS","KELVIN_MEYERS","user",""
"DA-vin-distlist","KELVIN_MEYERS","KELVIN_MEYERS","user",""
"RO-cam-admingroup","KELVIN_MEYERS","KELVIN_MEYERS","user",""
"Domain Users","TERESA_STEPHENS","TERESA_STEPHENS","user",""
"Domain Users","1936082763SA","1936082763SA","user",""
"Domain Users","LORAINE_MCCARTY","LORAINE_MCCARTY","user",""
"JA-031284cha-distlist","LORAINE_MCCARTY","LORAINE_MCCARTY","user",""
"WA-barryrayw-distlist","LORAINE_MCCARTY","LORAINE_MCCARTY","user",""
"NI-602-distlist","LORAINE_MCCARTY","LORAINE_MCCARTY","user",""
"LI-280-admingroup","LORAINE_MCCARTY","LORAINE_MCCARTY","user",""
"BE-oscar2546-distlist","LORAINE_MCCARTY","LORAINE_MCCARTY","user",""
"DO-265-distlist","LORAINE_MCCARTY","LORAINE_MCCARTY","user",""
"JE-pal-distlist","LORAINE_MCCARTY","LORAINE_MCCARTY","user",""
"WseInvisibleToDashboard","LORAINE_MCCARTY","LORAINE_MCCARTY","user",""
"Domain Users","LEANNA_STONE","LEANNA_STONE","user",""
"Domain Users","EDDY_HAHN","EDDY_HAHN","user",""
"TR-270-distlist","EDDY_HAHN","EDDY_HAHN","user",""
"TA-marioboli-distlist","EDDY_HAHN","EDDY_HAHN","user",""
"CA-pol-distlist","EDDY_HAHN","EDDY_HAHN","user",""
"CY-ashlimams-distlist","EDDY_HAHN","EDDY_HAHN","user",""
"CO-kristy.22-distlist","EDDY_HAHN","EDDY_HAHN","user",""
"80-fulanitaa-admingroup","EDDY_HAHN","EDDY_HAHN","user",""
"KR-BASQUIPA5-admingroup","EDDY_HAHN","EDDY_HAHN","user",""
"ED-110-admingroup","EDDY_HAHN","EDDY_HAHN","user",""
"WseAllowDashboardAccess","EDDY_HAHN","EDDY_HAHN","user",""
"Domain Users","6828637270SA","6828637270SA","user",""
"Domain Users","REYNALDO_LINDSAY","REYNALDO_LINDSAY","user",""
"LA-shop_y_tu-distlist","REYNALDO_LINDSAY","REYNALDO_LINDSAY","user",""
"DO-KIL-distlist","REYNALDO_LINDSAY","REYNALDO_LINDSAY","user",""
"SH-mictlante-distlist","REYNALDO_LINDSAY","REYNALDO_LINDSAY","user",""
"CO-130-distlist","REYNALDO_LINDSAY","REYNALDO_LINDSAY","user",""
"65-ama-distlist","REYNALDO_LINDSAY","REYNALDO_LINDSAY","user",""
"Domain Users","REGINA_GIBSON","REGINA_GIBSON","user",""
"Domain Users","NICKOLAS_PRATT","NICKOLAS_PRATT","user",""
"JA-220-admingroup","NICKOLAS_PRATT","NICKOLAS_PRATT","user",""
"IS-ca4000753-distlist","NICKOLAS_PRATT","NICKOLAS_PRATT","user",""
"KA-neg-admingroup","NICKOLAS_PRATT","NICKOLAS_PRATT","user",""
"BR-myk-distlist","NICKOLAS_PRATT","NICKOLAS_PRATT","user",""
"LE-mer-admingroup","NICKOLAS_PRATT","NICKOLAS_PRATT","user",""
"HE-140-distlist","NICKOLAS_PRATT","NICKOLAS_PRATT","user",""
"FL-asc-distlist","NICKOLAS_PRATT","NICKOLAS_PRATT","user",""
"VA-aguilucho-distlist","NICKOLAS_PRATT","NICKOLAS_PRATT","user",""
"WseRemoteAccessUsers","NICKOLAS_PRATT","NICKOLAS_PRATT","user",""
"WseAlertAdministrators","NICKOLAS_PRATT","NICKOLAS_PRATT","user",""
"WseAllowComputerAccess","NICKOLAS_PRATT","NICKOLAS_PRATT","user",""
"Domain Users","JOHNATHAN_STONE","JOHNATHAN_STONE","user",""
"Access Control Assistance Operators","JOHNATHAN_STONE","JOHNATHAN_STONE","user",""
"Domain Users","CARLO_HINTON","CARLO_HINTON","user",""
"MA-100-distlist","CARLO_HINTON","CARLO_HINTON","user",""
"CY-ashlimams-distlist","CARLO_HINTON","CARLO_HINTON","user",""
"MO-carasucia-admingroup","CARLO_HINTON","CARLO_HINTON","user",""
"JO-com-distlist","CARLO_HINTON","CARLO_HINTON","user",""
"Domain Users","REBEKAH_MCINTOSH","REBEKAH_MCINTOSH","user",""
"JE-46454328d-distlist","REBEKAH_MCINTOSH","REBEKAH_MCINTOSH","user",""
"RO-priscilla-distlist","REBEKAH_MCINTOSH","REBEKAH_MCINTOSH","user",""
"MA-270-admingroup","REBEKAH_MCINTOSH","REBEKAH_MCINTOSH","user",""
"WseAllowDashboardAccess","REBEKAH_MCINTOSH","REBEKAH_MCINTOSH","user",""
"Domain Users","EDITH_MCCORMICK","EDITH_MCCORMICK","user",""
"EL-234-admingroup","EDITH_MCCORMICK","EDITH_MCCORMICK","user",""
"GU-spa-distlist","EDITH_MCCORMICK","EDITH_MCCORMICK","user",""
"LE-namidnmai-distlist","EDITH_MCCORMICK","EDITH_MCCORMICK","user",""
"WseAllowShareAccess","EDITH_MCCORMICK","EDITH_MCCORMICK","user",""
"Domain Users","KRISTY_LYNCH","KRISTY_LYNCH","user",""
"GL-523-admingroup","KRISTY_LYNCH","KRISTY_LYNCH","user",""
"TR-alt-distlist","KRISTY_LYNCH","KRISTY_LYNCH","user",""
"Domain Users","LESLIE_PETTY","LESLIE_PETTY","user",""
"Domain Users","ROSANNE_RAMSEY","ROSANNE_RAMSEY","user",""
"AL-cat-distlist","ROSANNE_RAMSEY","ROSANNE_RAMSEY","user",""
"DO-cov-distlist","ROSANNE_RAMSEY","ROSANNE_RAMSEY","user",""
"Domain Users","JACLYN_MCKNIGHT","JACLYN_MCKNIGHT","user",""
"PA-swe-distlist","JACLYN_MCKNIGHT","JACLYN_MCKNIGHT","user",""
"BR-myk-distlist","JACLYN_MCKNIGHT","JACLYN_MCKNIGHT","user",""
"DO-265-distlist","JACLYN_MCKNIGHT","JACLYN_MCKNIGHT","user",""
"WseAllowHomePageLinks","JACLYN_MCKNIGHT","JACLYN_MCKNIGHT","user",""
"Domain Users","LORENZO_WILSON","LORENZO_WILSON","user",""
"Domain Users","ALYSON_STEWART","ALYSON_STEWART","user",""
"MA-bre-distlist","ALYSON_STEWART","ALYSON_STEWART","user",""
"JA-031284cha-distlist","ALYSON_STEWART","ALYSON_STEWART","user",""
"TR-cha-distlist","ALYSON_STEWART","ALYSON_STEWART","user",""
"DE-222-distlist","ALYSON_STEWART","ALYSON_STEWART","user",""
"JA-sup-distlist","ALYSON_STEWART","ALYSON_STEWART","user",""
"MA-270-admingroup","ALYSON_STEWART","ALYSON_STEWART","user",""
"Domain Users","ALEXANDRIA_CARPENTER","ALEXANDRIA_CARPENTER","user",""
"TR-cha-distlist","ALEXANDRIA_CARPENTER","ALEXANDRIA_CARPENTER","user",""
"RE-contabili-admingroup","ALEXANDRIA_CARPENTER","ALEXANDRIA_CARPENTER","user",""
"SA-avi-distlist","ALEXANDRIA_CARPENTER","ALEXANDRIA_CARPENTER","user",""
"Domain Users","RUSTY_SEARS","RUSTY_SEARS","user",""
"Domain Users","MAI_BRADFORD","MAI_BRADFORD","user",""
"KA-neg-admingroup","MAI_BRADFORD","MAI_BRADFORD","user",""
"GL-523-admingroup","MAI_BRADFORD","MAI_BRADFORD","user",""
"DO-...-admingroup","MAI_BRADFORD","MAI_BRADFORD","user",""
"ER-KYT-admingroup","MAI_BRADFORD","MAI_BRADFORD","user",""
"MA-270-admingroup","MAI_BRADFORD","MAI_BRADFORD","user",""
"IS-040-distlist","MAI_BRADFORD","MAI_BRADFORD","user",""
"WseAllowHomePageLinks","MAI_BRADFORD","MAI_BRADFORD","user",""
"Domain Users","CELESTE_VAUGHN","CELESTE_VAUGHN","user",""
"LO-mar-distlist","CELESTE_VAUGHN","CELESTE_VAUGHN","user",""
"NO-ixchel_94-distlist","CELESTE_VAUGHN","CELESTE_VAUGHN","user",""
"SA-670587865-distlist","CELESTE_VAUGHN","CELESTE_VAUGHN","user",""
"TR-lacodorni-distlist","CELESTE_VAUGHN","CELESTE_VAUGHN","user",""
"LE-mer-admingroup","CELESTE_VAUGHN","CELESTE_VAUGHN","user",""
"DA-ana-distlist","CELESTE_VAUGHN","CELESTE_VAUGHN","user",""
"MO-carasucia-admingroup","CELESTE_VAUGHN","CELESTE_VAUGHN","user",""
"JO-com-distlist","CELESTE_VAUGHN","CELESTE_VAUGHN","user",""
"ME-yazminsit-admingroup","CELESTE_VAUGHN","CELESTE_VAUGHN","user",""
"Domain Users","JAN_MENDEZ","JAN_MENDEZ","user",""
"ER-layrentea-distlist","JAN_MENDEZ","JAN_MENDEZ","user",""
"21-dulcesito-admingroup","JAN_MENDEZ","JAN_MENDEZ","user",""
"WI-pforzheim-admingroup","JAN_MENDEZ","JAN_MENDEZ","user",""
"MA-das-distlist","JAN_MENDEZ","JAN_MENDEZ","user",""
"AI-melamamas-distlist","JAN_MENDEZ","JAN_MENDEZ","user",""
"CH-miesencia-distlist","JAN_MENDEZ","JAN_MENDEZ","user",""
"WseInvisibleToDashboard","JAN_MENDEZ","JAN_MENDEZ","user",""
"Domain Users","MILES_CARROLL","MILES_CARROLL","user",""
"MA-cabecital-distlist","MILES_CARROLL","MILES_CARROLL","user",""
"JA-031284cha-distlist","MILES_CARROLL","MILES_CARROLL","user",""
"JO-nez-admingroup","MILES_CARROLL","MILES_CARROLL","user",""
"FO-zai-admingroup","MILES_CARROLL","MILES_CARROLL","user",""
"DO-KIL-distlist","MILES_CARROLL","MILES_CARROLL","user",""
"AM-pun-distlist","MILES_CARROLL","MILES_CARROLL","user",""
"SH-bla-admingroup","MILES_CARROLL","MILES_CARROLL","user",""
"DA-vin-distlist","MILES_CARROLL","MILES_CARROLL","user",""
"VA-9570794AS-distlist","MILES_CARROLL","MILES_CARROLL","user",""
"JO-com-distlist","MILES_CARROLL","MILES_CARROLL","user",""
"Domain Users","RUSS_CARROLL","RUSS_CARROLL","user",""
"Domain Users","BRENTON_CASTANEDA","BRENTON_CASTANEDA","user",""
"Domain Users","JULIANA_GILLESPIE","JULIANA_GILLESPIE","user",""
"Domain Users","1987027106SA","1987027106SA","user",""
"MA-bre-distlist","1987027106SA","1987027106SA","user",""
"JE-cal-distlist","1987027106SA","1987027106SA","user",""
"NA-7h2jtntbc-distlist","1987027106SA","1987027106SA","user",""
"BR-216-admingroup","1987027106SA","1987027106SA","user",""
"DI-men-distlist","1987027106SA","1987027106SA","user",""
"65-ama-distlist","1987027106SA","1987027106SA","user",""
"Domain Users","EVELYN_PARKS","EVELYN_PARKS","user",""
"Domain Users","5140077295SA","5140077295SA","user",""
"KA-neg-admingroup","5140077295SA","5140077295SA","user",""
"CA-pol-distlist","5140077295SA","5140077295SA","user",""
"CY-ashlimams-distlist","5140077295SA","5140077295SA","user",""
"LE-mer-admingroup","5140077295SA","5140077295SA","user",""
"SA-urigoiena-distlist","5140077295SA","5140077295SA","user",""
"BR-551530301-admingroup","5140077295SA","5140077295SA","user",""
"RI-Mig-distlist","5140077295SA","5140077295SA","user",""
"JO-com-distlist","5140077295SA","5140077295SA","user",""
"PH-fifomipit-admingroup","5140077295SA","5140077295SA","user",""
"Domain Users","MORTON_EDWARDS","MORTON_EDWARDS","user",""
"AL-cat-distlist","MORTON_EDWARDS","MORTON_EDWARDS","user",""
"CY-ashlimams-distlist","MORTON_EDWARDS","MORTON_EDWARDS","user",""
"NO-miq-distlist","MORTON_EDWARDS","MORTON_EDWARDS","user",""
"41-mam-admingroup","MORTON_EDWARDS","MORTON_EDWARDS","user",""
"WseRemoteAccessUsers","MORTON_EDWARDS","MORTON_EDWARDS","user",""
"Domain Users","6683357186SA","6683357186SA","user",""
"Domain Users","6633769545SA","6633769545SA","user",""
"68-248-distlist","6633769545SA","6633769545SA","user",""
"AR-evilempir-distlist","6633769545SA","6633769545SA","user",""
"AI-melamamas-distlist","6633769545SA","6633769545SA","user",""
"JO-com-distlist","6633769545SA","6633769545SA","user",""
"Domain Users","NOLAN_BOLTON","NOLAN_BOLTON","user",""
"Domain Users","ANASTASIA_MERCADO","ANASTASIA_MERCADO","user",""
"Domain Users","EUGENIA_BARNES","EUGENIA_BARNES","user",""
